"Saj ni treba, da je velik žur ( da pride pol žlahte), nekaj majhnega pa le.",1
"Jaz se spomnim svojega nonota, ki je vedno govoril, da je treba najprej poskbret za žive.",1
"Da so živi vedno pred mrtvimi. Verjamem, da ti je težko, tud če bo tvoja mama takrat še živa bo verjetno še težje.",1
"Ne vem, zakaj imaš v glavi, da je treba narediti mega žurko ali piknik, kamor povabiš vse...",1
"Sama menim, da tvoj partner razmišlja racionalno.",1
"Mali je star 4 leta in nima kaj dosti pojma o umiranju, ve pa, kaj je rojstni dan.",1
"In zanimivo, ljudje si take stvari zapomnijo.",1
"Vsak žaluje po svoje.",1
"Meni se zdi, da je zelo pomembna 'normalnost', s tem mislim normalni tok življenja.",1
"Da govoriš o čem drugem, da delaš nekaj drugega.",1
"Karkoli, kar nima opravka s smrtjo.",1
"Pomaga.",1
"Mogoče bi kakšna pogostitev s torto pomagala tudi tebi. Nekaj normalnega.",1
"Problem je, ker si ti zdaj v nekem 'ne tič ne miš' stanju.",1
"To pričakovanje smrti psihično ubija in človek je težko sposoben normalnega življenja in razmišljanja.",1
"Ti si zdaj v tem 'pričakovanju', ki je grozno, ki ubija, ko najbrž še sama ne veš ali bi rada, da se konča trpljenje ljubljenega človeka ali bi rada, da bi bil še malo s tabo. Najbrž oboje hkrati. Skratka, nisi v normalnem stanju in to je razumljivo.",1
"Tvoj partner te najverjetneje na nek kliče v normalnost.",1
"Ker četudi se je zate svet nekako ustavil, gre v resnici naprej.",1
"v bistvu v takih situacijah na nek način ni nikoli nič prav ali narobe.",1
"Mogoče pač partner skuša samo pomagati po najboljši moči, ni pa nek superman in ne gre se za to, da bo ON užival nekje stran od tebe, ko ti trpiš, ampak bo skušal dati otroku nekaj normalnega.",1
"Upam da kaj pomaga.",1
"Drži se.",1
"Žalostne situacije so to.",1
"Vendar so kot take del življenja.",1
"Žal.",1
"Ti, ki si seveda do konca prizadeta in užaloščena, vlečeš na en konec in si v svoji bridkosti želiš čisto prešpricati rojstni dan svojega otroka.",1
"Partner vleče na drug konec, ker se mu tvoja odločitev ne zdi ustrezna in se obnaša kot da je prihajajoča izguba otrokove babice, tvoje mame in konec koncev njegove tašče dogodek, ki naj ne bi vplival na praznovanje otrokovega rojstnega dne.",1
"Otrok je star 4 leta.",1
"Ni več tako majhen, da ne bi mogel ničesar razumeti. Ni tako nebogljen in nepozoren, da ne bi opazil, da bo ob njegovem rojstnem dnevu manjkala pomembna oseba- njegova babica.",1
"Zakaj ne le v ožjem družinskem krogu ( pa čeprav le vi trije) s tortico ali pa enim družinskim izletom nekam, kjer bo mulčku všeč.",1
"Otroku rojstni dan veliko pomeni in naj bi ga tako ali drugače obeležil na tisti dan , ko to je.",1
"Če vam je to v navadi, lahko zabavo oz.",1
"piknik priredite z zamikom po kakšnem mesecu.",1
"To da bi praznoval le s pol sorodnikov , čeprav ponavadi praznuje z vsemi, je meni čisto mimo.",1
"S temi osebnimi prazniki je tako- ob praznovanju le teh, ti osebe, ki jih ni več , še posebej manjkajo.",1
"Še posebej se občuti njihova odsotnost in žalost je še večja in težja.",1
"Nila, težko ti je zaradi prihajajoče izgube mame, to je normalno.",1
"Je pa tudi res, da je fantek star 4 leta in če mu hočeš dobro, mu ne jemlji tega, kar je njegovo normalno življenje, sicer bo poleg babice izgubil še svoj rojstni dan.",1
"Nič ni narobe, če ga ti ne praznuješ, normalno, da ne moreš.",1
"Ampak pusti, da ga praznuje z očetom in njegovo družino ali da mu on priredi zabavo za prijateljčke...",1
"e dni ali pa bo imel grenek priokus, da je to ```dan, ko je kmalu umrla babica```...",1
"Tebi je rd nekaj, kar se zgodi vsako leto, že svojih cca 30 let...",1
"Njemu je to nekaj, kar se mu bo zgodilo 4x, od tega se spomni samo 1x.",1
"Torej dejansko je to tako velika stvar, kot ko si ti diplomirala, recimo (ali rodila).",1
"Po drugi strani kot jaz vidim pri svojih otrokih smrti še ne dojemajo tako kot mi in najverjetneje res ne bi razumel zakaj praznovanja ni. Moževa zamisel, da se praznovanje premakne k njegovi družini se mi pravzamprav zdi dobra.",1
"Podpis.",1
"Moji so si...",1
"Mojim največ pomeni zabava s prijatelji...",1
"To ima vsaka družina po svoje urejeno: mi recimo vsesorodniškega slavja nimamo.",1
"Imamo družinsko praznovanje rojstnega dne, ki je praviloma samo z ožjo družino, kosilom po izbiri slavljenca/ke in torto po želji slavljenca/ke.",1
"Babice in dedki se oglasijo prej ali kasneje, skoraj praviloma ne na tisti dan.",1
"Pač ko vsem ustreza in takrat včasih naredim še eno torto, včasih niti ne in samo voščijo otroku.",1
"neje, če so najpomembnejše osebice slučajno ravno na morju ali kaj podobnega...",1
"Navadno je temnolaskin rd prej, ker grejo julija vsi na morje in naredimo konec junija, preden nam vsi pobrišejo.",1
"Se strinjam.",1
"Jim pa veliko pomenijo zabave s prijateljčki, vsaj mojim in njihovim prijateljem...",1
"Partner pravi, da se bom počutila boljše če pišem (baje, da mi gre to celo od rok) in zato bom kar tukaj izlila ven mojo žalost, če lahko temu rečem.",1
"Že trije tedni so, odkar nas je zapustila mama/nona/žena.",1
"V bistvu malo več kot dan po objavi te teme. Trudim se, da ne bi mislila nanjo, ampak zaprem oči in jo vidim tam, na postelji, ko se je poslavljala od nas.",1
"Moja roka, ki je božala njeno - hladno in ona, ki se je obračala za našimi glasovi, ampak nas ni prepoznala.",1
"In potem je kar naenkrat ni bilo več.",1
"Koliko se ti življenje sesuje v takem trenutku ti ne more povedati nihče.",1
"Še če veš, da se bo nekoč končalo, tako kot se je, se ne moreš psihično pripravit na to - pa sem se 3 leta pripravljala na to, odkar mi je rekla, da so se ji naredile metastaze na jetrih. Vse tiste besede ```Drži se```, ```Ne kaži žalosti pred otroci``` in podobne fraze v takem trenutku izginejo in ne pomenijo čisto nič.",1
"Mulček me je še par ur prej, ko sva jo šla pogledat spraševal zakaj se jočem in zakaj sem tako žalostna.",1
"va, ampak zmedena, niti mulčka ni več prepoznala, rekla je samo ```Poglej, moj vnuček je prišel.",1
"Sledil je teden, ko sem bila s sestro in očetom doma.",1
"Lahko me grajate kolikor želite, ampak v tistem tednu nisem niti lastnih mulčkov mogla videt, kaj šele biti z njimi doma.",1
"Pa jih imam neizmerno rada in bi zanje naredila čisto vse.",1
"Preprosto v tisti žalosti sem bila najbolj pomirjena, če sem bila s sestro in očetom.",1
"V hiši v kateri smo živeli toliko let - hiši, v kateri se je zgodilo toliko lepih in žalostnih spominov.",1
"Koliko sem prejokala v teh treh mesecih nima niti smisla da povem - prej, vmes in zdaj.",1
"Sam jok in jeza.",1
"In cel kup praznih škatel od robčkov.",1
"Za pogreb sem par dni pred njeno smrtjo izlila svoje srce na list.",1
"Napis, ki je prišel iz srca in za katerega upam, da ga je slišala, kjerkoli že je.",1
"Za glasbeno podlago smo izbrali njenega najljubšega italijanskega kantavtorja.",1
"Tata pravi, de je mamino telefonsko številko že izbrisal iz telefona, ker ga je jezila.",1
"Zjutraj se zbudim in moj razgled je bolnica.",1
"Prvo nadstropje, soba št.",1
"4. In takoj se ponovi film zadnjih tednov.",1
"Zaradi mulcev in tudi fanta, se trudim vse to odmislit in funkcionirat normalno.",1
"Ampak tudi če je en dan ```normalen```, se čez dan ali dva vsa ta žalost in bolečina, ki jo čutim v srcu vrne.",1
"Dvakratno, trikratno.",1
"Vsak dan se sprašujem, če so zdravniki res naredili vse ali pa če bi se odločili za drugačen način zdravljenja, če bi bila še tukaj.",1
"Vsak dan si, zato da lahko čez dan funkcioniram govorim ```Zanjo je boljše tako. Raje žalujem sedaj par let, kot da bi jo gledala v bolečinah še en dan več.",1
"``` In pol se prikrade vprašanje ```Ma ke pi***, ki je.",1
"``` In odgovor: ```Saj veš, da če bi bila situacija drugačna vas ne bi zapustila za nič na svetu.",1
"imela rada.",1
"S tatijem sta si par let prej omislila kamper, da bi se v letih, ki bi sledila vozila po Evropi. Od tega zdaj ne bo najbrž nič.",1
"Ko tata vidi kamper, postane tako žalosten, da ga bo najbrž prodal konec leta.",1
"Gre na vrt in na vrtu ga razžalostijo njene vrtnice in magnolia.",1
"Vse rože, ki jih je tako rada urejala.",1
"S sestro bi bile rade ob njemu, mu vsaj približno pomagale, ampak pravi, da nas ne more prositi tega, ker imamo že svoje družine.",1
"ako bi mu lahko pomagala.",1
"Da bi mu bilo vsaj malo lažje.",1
"V teh treh tednih se je zgodilo tako veliko stvari, ki bi ji jih rada povedala.",1
"Ali pa se pogovorila z njo za mnenje.",1
"Zdaj nimam več nikogar s katerim bi lahko premlevala stvari, pa četudi so tako nepomembne.",1
"Ker samo z njo sem se lahko pogovarjala in me je razumela.",1
"Pogrešam jo.",1
"Res jo krvavo pogrešam.",1
"Ko pomislim nanjo čutim praznino in bolečino v srcu, za katero se bojim, da bo ostala tam za vedno.",1
"In občasno si jo želim videt.",1
"Samo enkrat.",1
"Gledam mulčke in si mislim kaj vse so izgubili z njeno smrtjo - super nonico, ki jih je imela rada bolj kot vse nas ostale skupaj.",1
"Sinček, zaradi katerega sem to temo sploh odprla situacijo razume - recimo polovično.",1
"Ve da je nona umrla, da je bila bolna - za lepše razumevanje, za to, da ne bi mislil, da ga je zapustila sem mu povedala, da ga gleda iz zvezdice.",1
"In zato, če se spomnemo pogledamo zvezdice in jo poiščemo.",1
"Hčerka in nečak sta še premajhna.",1
"Če povem po pravici kaj bo s sinovih rojstnim dnevom mi je čisto vseeno.",1
"Nimam moči in volje, da bi se v tem trenutku ukvarjala s tem.",1
"Prosila sem ga, da se postavi v mojo vlogo in pomisli kako bi bilo njemu, če bi bila to njegova mama in če bi mu bilo všeč, da bi jaz nato za mojo žlahto naredila RD, brez njih.",1
"Ker ni razumel (ali pa hotel razumeti) ga bo najbrž organiziral fant samo za svojo stran familije, jaz pa bom s tatijem doma.",1
"njegovi strani je res dosti sorodnikov, ki so si skupaj in skupaj praznujejo, po moji strani nas je pa dosti manj.",1
"Po njegovo on svoje žlathe ne more iz Gorenjskega konca povabiti na Obalo samo na kavo in torto, za samo eno urco praznovanja.",1
"Jaz moje lahko recimo komot, ker smo tako praznovali rojstne dneve tudi jaz in sestra in mi bolj ustrezajo.",1
"Pri nas doma bo torta in to je to.",1
"Doma spečena - z vanilijevo kremo in jagodami, kot mu jo je moja mama pekla sedaj vsa tri leta.",1
"Tudi če je moj otrok se na žalost tega rojstnega dne ne morem veseliti. Predvsem zato, ker imam pred očmi mamino sliko, ko ga je prvič videla, ko je bil še v inkubatorju - prva (to je pač prednost, če je babica v porodnišnici bila mamina soseda), ki ga je in spomnim se kako si ga ni upala pobožati, ker je bil tako drobcen.",1
"G**** in A**** sem povedala, da te zdaj ne boli več trebušček in si odšla med zvezdice.",1
"Vem, da smo bili v zadnjem času tečni in sitni, ker smo te stokrat na dan spraševali kako se počutiš.",1
"Ampak zdaj te ni več.",1
"Že misel, da nisi več v bolečinah naredi, da se s tatijem in Teo počutimo malo boljše, ne glede na to, kako nam je hudo.",1
"In za konec še: za tatija pozdravi Frank Zappo, za T**** Freddy Mercuryja, zame pa Umberta Eca.",1
"No, pa se počutim malo boljše.",1
"Vsaj trenutno.",1
"Trudim se, da ne bi mislila nanjo, ampak zaprem oči in jo vidim tam, na postelji, ko se je poslavljala od nas.",1
"Ne ves čas, ampak kadar si daš čas za žalovanje, takrat se čisto prepusti. Zanikanje samo podaljšuje agonijo.",1
"Enkrat sem prebrala od ene zelo pametne ženske stavek: ```Edina stvar, ki pomaga, da odžalujemo, je žalovanje.",1
"Svet ni vedno lep, dogajajo se nam tudi žalostne stvari in če ti umre mama, je to gotovo ena od njih.",1
"stni, sitni, jezni, zoprni...",1
"Otroci vejo, da je mama žalostna, pa tudi če se še tako trudiš ne jokat pred njimi. Edino, kar jih s tem naučimo, je, da se žalosti ne sme kazat in da mora vsak bit žalosten sam.",1
"Meni se zdi to narobe.",1
"Mislim, da je boljše, če jim pokažemu, tudi solze, jih objamemo in jim povemo, da smo res žalostni, ampak da so oni pa naš sonček v tej žalosti. Da je včasih življenje težko, ampak da se splača borit, že samo zato, ker so oni tako fajn.",1
"ravno umrla mama.",1
"Ni vse ok.",1
"Sploh ni ok.",1
"Grozno je.",1
"Ni pa konec sveta, ta se vrti naprej, ne glede na vse naše stiske.",1
"Zmotno je mišljenje, da je v par mesecih vse ok.",1
"Gre pa počaaaasi na boljše.",1
"Najprej so valovi zelo intenzivni in blizu skupaj, kasneje so redkejši in manj intenzivni, še vedno pa so in še vedno pride kak ruker.",1
"Pomaga, če si daš čas, da čutiš vso to bolečino.",1
"Res boli, ampak pomaga.",1
"Od tiste iste avtorice je nasvet, da si vzameš sliko ali kaj, kar te spominja na to osebo in potem samo čutiš vso bolečino in jezo in karkoli že čutiš...",1
"in samo pustiš in si v tem občutku, kolikor dolgo pač zdržiš.",1
"Žalovanje in depresija nista isto: če si po nekaj mesecih še vedno grozno žalostna, ampak funkcioniraš boljše, potem je to žalovanje.",1
"Vidim žalost in jezo v njegovih očeh in nimam niti približnega pojma, kako bi mu lahko pomagala.",1
"V spremni besedi knjige Aljaska, kdo si, je neka psihologinja (ne spomnim se imena) napisala, da je smisel smrti in žalovanja to, da žalovanje poveže preživele, da so si potem bližje.",1
"Žalujte skupaj, tudi če ne živite skupaj, je to mogoče.",1
"Pokliči ga, napiši mu pismo.",1
"Izlijta si srce, ne samo tistih enkrat na grobu, ampak večkrat.",1
"Tako se megla začne počaaasi dvigovat.",1
"In če si boste zato vi trije: oče in vidve s sestro zato bližje, se bi tvoji mami mami zdela njena smrt smiselna.",1
"Normalno je, da si jezna nanjo, ker je šla, čeprav ni hotela. To je normalna reakcija žalujočih.",1
"In normalno je, da se potem ustaviš in veš, da tega ni hotela. In da nočeš, da bi trpela, vseeno pa bi jo rada imela tu.",1
"Vse to je normalno.",1
"orit o tem.",1
"Ne sekiraj se za rojstni dan.",1
"Naj imajo kakorkoli, samo da tebi ni treba bit zraven.",1
"i nazaj v življenje.",1
"Ob slabih pa ti briše solze.",1
"Dovoli mu to, čeprav ne čuti enako kot ti in ne more razumet te bolečine, če ni še izgubil nikogar...",1
"To, da čutim da me ne razume je čisto res in zato se tudi ne morem normlno zjokati pred njih.",1
"Že tri tedne sem nervozna in dejansko se, odkar je mama umrla s fantom kregam vsaj 2-3x tedensko.",1
"In ko gledam v kakšne kompromise se spuščam za njega in to zdaj, ki bi rabila njegovo podporo nevem kje je.",1
"Res da so otroci skrb št.",1
"1, ampak če me pa ne vpraša čisto nič in se za stvari, ki se tudi mene tiče dogovarja z njegovimi starši (z izgovorom, da je to naredil zato, ker jaz nisem v tem trenutku sposobna funkcionirat) nevem zakaj bi ga še za drugo potrbovala.",1
"Tako kot tudi sinov RD - niti jezna nisem več, ampak preprosto razočarana nad tem, da njegova družina ne premore niti pike empatije, da bi me poskusili razumet kako se počutim.",1
"Najbolj žalostno pa je, da so oni to začeli že napol planirat še preden je mama umrla.",1
"Pa da se razumemo, ko se je zadeva začela dogajat sem se celo strinjala z RDjem - ampak na moj način - pri meni oče in sestra z družino, pri njem njegovi starši in brat.",1
"Povabilo na torto in kavo.",1
"In to bi bilo to.",1
"Da o tem, da partner nujno potrebuje dopust in it za par dni nekam, ko meni ne paše it in to še na dan, ko ima sin RD sploh ne bom govorila.",1
"Ker smo se dva tedna kregali okoli tega, da sem na koncu rekla, da mi je vseeno in gremo kamor hoče it.",1
"Mulci pa bojo v varstvu pri njegovih.",1
"Jaz in on pa bomo na sinov RD se šetala po Rimu - zato ker rojstni dan (po njegovo) se praznuje, ko se naredi žurka in ne takrat (kot mislim jaz) ko je otrok dejansko rojen.",1
"To je to.",1
"Najprej iskreno sožalje ob tvoji izgubi. Ronja ti je zelo lepo napisala.",1
"Jaz bom rekla samo to, da kar se tvojega moža tiče vzemi v obzir to, da si sedaj bolj čustvena in se te bolj dotaknejo stvari, ki se te sicer nebi tako zelo.",1
"Za žalujoče je normalno, da se ne obnašajo normalno, ker niso v normalni situaciji. To lahko poveš fantu.",1
"Za partnerje žalujočih je normalno, da jih ne razumejo.",1
"Vseeno pa ti lahko pomaga.",1
"POvej mu čim bolj KONKRETNO, kaj si želiš od njega.",1
"Z odrivanjem se boš počutila vedno bolj sama in on vedno bolj odrinjen in s tem jezen nate in na cel svet...",1
"Povej mu, da si želiš objem, da si želiš, da te potolaži, da ti 100x pove, da bo nekoč boljše in da ne pričakuje,d a bo to že takoj zdaj.",1
"POvej mu, kaj ti pomaga, kaj rabiš: da te posluša, da lahok govoriš o mami, da se lahko zjokaš in te objema in tolaži. Če bo vedel, kaj lahko naredi, se ne bo počutil tako grozno brez moči in vpliva, kar moške grozno bolj boli kot nas - ker oni so pač indoktrinirani, da morajo met stvari ```pod kontrolo``` in ko jih ne morejo imet, se zrušijo, so agresivni, karkoli pač, vsak po svoje reagira, večina pa ne ravno lepo;).",1
"Tvoja žalost je zdaj popolnoma izven njegove kontrole.",1
"in on ne more naredit nič glede tega. To ga grozno frustrira, zato se odmika.",1
"Vidi, da se umikaš in je zato jezen nate in hkrati se zato počuti še bolj nesposoben in...",1
"Spusti ga blizu - če bo videl, da lahko pomaga, se bo lažje vedel bolj sočutno.",1
"Tako pa se od vsega distancira: pomagat itak ne morem, najboljše, da se umaknem.",1
"To bi bil čisto v redu kompromis, se strinjam.",1
"Nila, ne delaj takih kompromisov, oz.",1
"ne popuščaj tako, da se ti trga srce.",1
"Povej mu, da si želiš bit na sinov rd z njim in pika.",1
"TO ni nobena taka reč.",1
"Ok, njemu je važno, da je žurka in naj jo imajo.",1
"Tebi je važno, da sta na sinov rd skupaj s sinom in pač bosta.",1
"Ni treba vsega pogoltnit, ker mu boš na dolgi rok samo zamerila.",1
"Upam, da se pogovorita in da najdeš v njem oporo.",1
"IZVIRNO SPOROČILO: *miska.",1
"ko sem sama gnezdila, sem se komaj obracala.",1
"tak trebuh sem imela.",1
"Hvala miska.",1
"Kar pa se energije tiče, pa mislim, da nismo ravno na dosti boljšem.",1
"Čakat dan za dnem na dete, ki te čaka več kot 1000 km daleč ni neka energetska bomba.",1
"Ko bi najraje prespal, do ponovnega srečanja.",1
"(odgovor članu *miska.",1
"IZVIRNO SPOROČILO: bela.",1
"Glede sten.",1
"Tukaj pa se pokaže posvajanje v Makedoniji strašno času naklonjena situacija.",1
"Čakaš namreč tako dolgoooo, da se ti za Sikstinsko kapelo zdi, da je bila hitro končana.",1
"Mlinčič v petek mama dejt.",1
"Soba je pa slovenska, po neslovenskem imenu Carmen.",1
"Saj ni cela, samo postelja pa omara.",1
"Matejčika hvala.",1
"Mi je všeč tvoj podpis.",1
"Sploh kar se rosno mladega moža tiče. Cifre so od države do države različne, ponekod so kar visoke.",1
"Ruski odvetnik košta 15.000 EUR, pol morš pa še ostalo dodat, pa kar nanase.",1
"Ma se pomatraš, pa gre.",1
"Trenutno so moje misli pogosto pri regresu, katerega poraba je že določena oz.",1
"Miška gnezdimo pa res ko ene kure.",1
"Ali hvala.",1
"Naš me je že kregu, da se moram zdaj pa res malo zrihtat, jaz pa čisto nesrečna.",1
"No ja, saj mam ene črne kavbojke, zgoraj zraven nekaj nakombiniram, pa menda bo.",1
"Bo pa dec boljše zgledal.",1
"(odgovor članu bela.",1
"Ja, to se pa jaz tud priporočam.",1
"V naši bližini je sedela oseba, midva sva po njenih oblačilih sodila, da je vratarica, za katero sva kasneje ugotovila, da je tožilka.",1
"Verjetno je gnezdenje in vse ostalo kar spada k oz.",1
"po porodu v glavi. Sama vam lahko to potrdim z lastnimi izkušnjami, krvavitrev dva dni po prihodu domov ( pri obeh) , dojke napete in pripravljene na dojenje, bradavice pa kot velike češnje.",1
"Sem šla takoj prečekirat...",1
"Ja saj, vsi pravite, da se s cunjami ne ukvarjate, ampak ne vem, če veste, da sem jaz res ekstremni primer.",1
"Casual style je tak trikrat pretirano predober izraz za moj stil oblačenja.",1
"Meni je vseeno, kako sem oblečena in res nimam filinga.",1
"Sodišče je pa le sodišče.",1
"Na koncu bom pa edina v kavbojkah tam.",1
"In najhujš je, da mi navadno sploh ne potegne, da je kaj narobe.",1
"Še je čas.",1
"Jaz mam na steni eno piko, ki se je ni dalo z barvo prekrit, pa sem razmišljala, da bi enga sončka gor narisala...",1
"Če nabaciš une črne kavbojke pa kako čedno majčko al pa puloverček gor, nimaš kaj falit.",1
"Punce vejo, kaj govorijo in jaz bi jim zaupala.",1
"Neverjetno.",1
"Tale naša bejlukufe se zna kar malo v nič dajat.",1
"Pesmice, poslikave,...",1
"Ja mlinčkova, ti pa res veš.",1
"Tako to je, če imaš drugje (npr tu), bolj luštne stvari za počet.",1
"Here wo go now ...",1
"Še enkrat, svaka čast.",1
"Babe, bilo mi je v užitek preživeti večer z vami, se priporočam.",1
"Na srečo sem s pomočjo medicine lahko gnezdila dvakrat.",1
"Da pa to še zdaleč ni povezano z nosečniškimi hormoni,drži kot pribito.",1
"Drage posvojene mame.",1
"Same veste,da ste posebne,s posebnimi otročki,ki čakajo na vas.",1
"Daj še tisti moj najljubši del gor no...",1
"Dragi forumovci,  o tem, kako otroku razložiti bolezen in smrt bližnjega, svetuje mag.",1
"Kornelija Ferčak.",1
"Tukaj si lahko preberete njen prispevek: http://www.",1
"ringaraja.",1
"net/RR-strokovnjaki-Details.",1
"Na UZ v LJ so ugotovili, da imam monoamniata.",1
"Enojajčna dvojčka brez pregrade.",1
"Sugerirali so, sicer med vrsticami, da naj prekinem nosečnost, ker je zelo, zelo, zelo rizična nosečnost.",1
"Sem 11 t, prva nosečnost, stara 30 let, zanosila sem hitro, naravno.",1
"Najprej ogromen šok, saj na splav tudi pomislila nisem.",1
"Zaenkrat je z obema plodoma vse OK.",1
"Rada bi stopila v stik s katero, ki je imela isto nosečnost-monoamniata in monohoriata.",1
"Predvsem me zanima reakcija od ginekologa.",1
"Meni pravijo, da je odločitev sicer moja, ampak da je ful rizično in da imam manj kot 50% da donosim normalno.",1
"Res sem zmedena.",1
"Težko ti povem, ker sta moja dvojajčna dvojčka s pregrado.",1
"Obrni se na bianko, ona pričakuje enojajčne dvojčke ali pa probaj vprašati na med.",1
"over.",1
"net-u, forum dvojčkov http://med.",1
"net/phorum/list.",1
"Tudi jaz pričakujem enojajčna dvojčka,res da sta moja diamniota,vendar sem tudi jaz neprestano v skrbeh.",1
"Vsekakor jaz na tvojem mestu na splav sploh nebi pomišljala.",1
"Vsekakor te bojo spremljali bolj pogosto kot ostale nosečnice.",1
"jaz sem napolnila 28t,pa je moja gin.",1
"vse do sedaj mislila da sta monoamniota.",1
"na NS in morfologiji pa sta dva različna zdravnika lepo videla pregrado.",1
"Vsekakor ti priporočam da se obrneš na dr.",1
